"Datos","urlficha"
"Canguro rojo #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de Cerrojo .243	✓	Nosler Punta de plástico .243	272.180 m (893.0 ft)	Parado	-	Tendido	Nada Peso:	Tipo:	Mapa 28.653 kg (63.2 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 115.575	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3271, 12219)	1 Tiempo de Captura:	Cazador:	Trophy score: 28.6532 Valor de la captura: 0 2026-03-16 11:04	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095956516"
"Ciervo Axis 	Left	Right	Points 1. Length of Main Beam	0.0000	0.0000	0.0000 2.1 Length of Typical Tines T-1	0.0000	0.0000	0.0000 2.2 Length of Typical Tines T-2	0.0000	0.0000	0.0000 2.3 Length of Typical Tines T-3	0.0000	0.0000	0.0000 3. Circumference of Burr	0.0000	0.0000	0.0000 4. Circumference of Main Beam	0.0000	0.0000	0.0000 5. Inside Span of Main Beams			0.0000 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo 6.5x55	✓	Balas con Puntas Nosler 6.5x55	68.600 m (225.1 ft)	Parado	- (Pulmón izquierdo, Hombro, Cuello)	Agazapado	Nada Peso:	Tipo:	Mapa 30.836 kg (68.0 lbs)	Naranja (F) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3471, 12162)	1 Tiempo de Captura:	Cazador:	Trophy score: 0.0000 Valor de la captura: 100 2026-03-16 10:23	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095951331"
"Cabra Salvaje 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	38.794 cm	80.103 cm	40.052 cm	x 1	40.052 	Length of horn, right	41.309 cm 1.2	Circumference of horn, left	9.5 cm			x 1	9.5 	Circumference of horn, right	9.4 cm			x 1	9.4 1.3	Greatest spread	34.4 cm			x 1	34.4 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	93.352 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	283.320 m (929.5 ft)	Trotando	-	Tendido	Nada 2	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	289.910 m (951.1 ft)	Corriendo	-	Tendido	Nada Peso:	Tipo:	Mapa 36.788 kg (81.1 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 4.026	0% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (4038, 11754)	2 Tiempo de Captura:	Cazador:	Trophy score: 93.3515 Valor de la captura: 0 2026-03-16 09:44	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095951895"
"Cabra Salvaje 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	46.167 cm	87.998 cm	43.999 cm	x 1	43.999 	Length of horn, right	41.831 cm 1.2	Circumference of horn, left	9.5 cm			x 1	9.5 	Circumference of horn, right	9.7 cm			x 1	9.7 1.3	Greatest spread	20.3 cm			x 1	20.3 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	83.499 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	318.790 m (1045.9 ft)	Parado	- (Intestinos, Estómago)	Tendido	Nada Peso:	Tipo:	Mapa 39.114 kg (86.2 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (4020, 11723)	1 Tiempo de Captura:	Cazador:	Trophy score: 83.4994 Valor de la captura: 100 2026-03-16 09:02	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095950460"
"Canguro rojo #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	73.530 m (241.2 ft)	Comiendo	- (Hígado)	Agazapado	Nada Peso:	Tipo:	Mapa 72.219 kg (159.2 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3865, 11955)	1 Tiempo de Captura:	Cazador:	Trophy score: 72.2197 Valor de la captura: 100 2026-03-16 08:49	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095949942"
"Ciervo Axis 	Left	Right	Points 1. Length of Main Beam	30.3937	29.6063	60.0000 2.1 Length of Typical Tines T-1	9.6063	9.5669	19.1732 2.2 Length of Typical Tines T-2	6.8504	6.7323	13.5827 2.3 Length of Typical Tines T-3	0.0000	0.0000	0.0000 3. Circumference of Burr	5.4724	5.4724	10.9449 4. Circumference of Main Beam	5.1969	5.1181	10.3150 5. Inside Span of Main Beams			21.5748 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	41.860 m (137.3 ft)	Caminando	- (Pulmón derecho, Pulmón izquierdo)	Agazapado	Nada Peso:	Tipo:	Mapa 90.106 kg (198.6 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3416, 11600)	1 Tiempo de Captura:	Cazador:	Trophy score: 135.5905 Valor de la captura: 100 2026-03-16 08:38	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095949567"
"Pavo 	Columna 1	Columna 2	Columna 3 	Peso	T1. Espuelas	T2. Barba Peso total	20.0532 Espuela izquierda		0.0915 Espuela derecha		0.1053 Barba más larga		5.4724 	TOTALES	20.0532	0.1968	5.4724 		AÑADIR	Columna 1	20.0532 		Columna 2 x 10	1.9681 		Columna 3 x 2	10.9449 		Total	32.9660 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Pistola Ballesta	✓	Virotes de ballesta	9.130 m (30.0 ft)	Caminando	- (Pulmón derecho, Pulmón izquierdo)	De pie	Torre Peso:	Tipo:	Mapa 9.096 kg (20.1 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Settler Creeks (-7243, 4766)	1 Tiempo de Captura:	Cazador:	Trophy score: 32.9660 Valor de la captura: 100 2026-03-15 18:21	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095885474"
"Ciervo de Cola Blanca 	Puntos anormales 	Cuerna Derecha	Cuerna izquierda 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 Subtotales	0	0 Total E	0.0000 	Columna 1	Columna 2	Columna 3	Columna 4 A. Nº de Puntas en el Asta Derecha	0	Nº de Puntas en la Cuerna Izquierda	0	Crédito de envergadura	Cuerna Derecha	Cuerna izquierda	Diferencia B. Distancia entre extremos de cuernas	0.0000	C. Envergadura mayor	0.0000 D. Extensión entre las varas principales	0.0000	EL CRÉDITO DE ENVERGADURA PUEDE SER IGUAL PERO NO PUEDE SUPERAR MÁS DE LA VARA PRINCIPAL	0.0000 E. Total de las longitudes de los puntos anormales				0.0000 F. Longitud de la vara principal		0.0000	0.0000	0.0000 G-1. Longitud de la primera punta		0.0000	0.0000	0.0000 G-2. Longitud de la segunda punta		0.0000	0.0000	0.0000 G-3. Longitud de la tercera punta		0.0000	0.0000	0.0000 G-4. Longitud de la cuarta punta, si está presente		0.0000	0.0000	0.0000 G-5. Longitud de la quinta punta, si está presente		0.0000	0.0000	0.0000 G-6. Longitud de la sexta punta, si está presente		0.0000	0.0000	0.0000 G-7. Longitud de la séptima punta, si está presente		0.0000	0.0000	0.0000 H-1. Circunferencia en el lugar más pequeño entre la roseta y la primera punta		0.0000	0.0000	0.0000 H-2. Circunferencia en el lugar más pequeño entre la primera y segunda punta		0.0000	0.0000	0.0000 H-3. Circunferencia en el lugar más pequeño entre la segunda y tercera punta		0.0000	0.0000	0.0000 H-4. Circunferencia en el lugar más pequeño entre la tercera y cuarta punta		0.0000	0.0000	0.0000 	Total	0.0000	0	0	0.0000 		AÑADIR	Columna 1	0.0000 		Columna 2	0.0000 		Columna 3	0.0000 	Subtotal	0.0000 	Restar columna 4	0.0000 	Total	0.0000 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	345.200 m (1132.5 ft)	Parado	- (Pulmón derecho, Pulmón izquierdo, Hombro)	De pie	Torre Peso:	Tipo:	Mapa 46.980 kg (103.6 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Settler Creeks (-7242, 4765)	1 Tiempo de Captura:	Cazador:	Trophy score: 0.0000 Valor de la captura: 100 2026-03-15 17:19	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095877546"
"Cabra Salvaje 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	56.042 cm	115.365 cm	57.683 cm	x 1	57.683 	Length of horn, right	59.323 cm 1.2	Circumference of horn, left	9.8 cm			x 1	9.8 	Circumference of horn, right	9.6 cm			x 1	9.6 1.3	Greatest spread	27.7 cm			x 1	27.7 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	104.783 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	280.100 m (919.0 ft)	Parado	-	Tendido	Nada Peso:	Tipo:	Mapa 47.039 kg (103.7 lbs)	Pío Negro (M) Tiempo de la herida:	Integridad del trofeo: 31.48	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3745, 10637)	1 Tiempo de Captura:	Cazador:	Trophy score: 104.7825 Valor de la captura: 47.533 2026-03-15 14:29	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095855501"
"Canguro rojo #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	297.130 m (974.8 ft)	Parado	- (Pulmón izquierdo)	Agazapado	Nada Peso:	Tipo:	Mapa 71.112 kg (156.8 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3390, 10219)	1 Tiempo de Captura:	Cazador:	Trophy score: 71.1121 Valor de la captura: 100 2026-03-15 14:16	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095854632"
"Cabra Salvaje 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	59.724 cm	120.587 cm	60.294 cm	x 1	60.294 	Length of horn, right	60.863 cm 1.2	Circumference of horn, left	8 cm			x 1	8 	Circumference of horn, right	8.5 cm			x 1	8.5 1.3	Greatest spread	82.8 cm			x 1	82.8 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	159.594 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	235.010 m (771.0 ft)	Parado	- (Estómago)	Tendido	Nada Peso:	Tipo:	Mapa 38.779 kg (85.5 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 5.294	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (2788, 10354)	1 Tiempo de Captura:	Cazador:	Trophy score: 159.5935 Valor de la captura: 91.176 2026-03-15 14:01	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095850572"
"Cabra Salvaje 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	59.707 cm	119.685 cm	59.843 cm	x 1	59.843 	Length of horn, right	59.978 cm 1.2	Circumference of horn, left	8 cm			x 1	8 	Circumference of horn, right	8.2 cm			x 1	8.2 1.3	Greatest spread	81.6 cm			x 1	81.6 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	157.643 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	276.000 m (905.5 ft)	Parado	-	Tendido	Nada 2	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	290.420 m (952.8 ft)	Corriendo	-	Tendido	Nada Peso:	Tipo:	Mapa 37.807 kg (83.4 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 4.877	0% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3041, 10560)	2 Tiempo de Captura:	Cazador:	Trophy score: 157.6425 Valor de la captura: 0 2026-03-15 13:54	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095850556"
"Cabra Salvaje 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	38.283 cm	79.453 cm	39.727 cm	x 1	39.727 	Length of horn, right	41.17 cm 1.2	Circumference of horn, left	8 cm			x 1	8 	Circumference of horn, right	8.1 cm			x 1	8.1 1.3	Greatest spread	52.1 cm			x 1	52.1 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	107.927 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	239.660 m (786.3 ft)	Parado	- (Intestinos, Hueso de la Cadera)	Agazapado	Nada Peso:	Tipo:	Mapa 29.473 kg (65.0 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 8.018	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3176, 10637)	1 Tiempo de Captura:	Cazador:	Trophy score: 107.9265 Valor de la captura: 86.636 2026-03-15 13:48	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095851468"
"Cabra Salvaje 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	58.149 cm	115.943 cm	57.972 cm	x 1	57.972 	Length of horn, right	57.794 cm 1.2	Circumference of horn, left	8.5 cm			x 1	8.5 	Circumference of horn, right	8.1 cm			x 1	8.1 1.3	Greatest spread	80.7 cm			x 1	80.7 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	155.272 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	194.410 m (637.8 ft)	Parado	- (Pulmón derecho, Pulmón izquierdo, Intestinos, Hombro)	Tendido	Nada Peso:	Tipo:	Mapa 38.338 kg (84.5 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3371, 10727)	1 Tiempo de Captura:	Cazador:	Trophy score: 155.2715 Valor de la captura: 100 2026-03-15 13:45	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095851173"
"Cabra Salvaje 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	40.672 cm	81.909 cm	40.955 cm	x 1	40.955 	Length of horn, right	41.237 cm 1.2	Circumference of horn, left	8.1 cm			x 1	8.1 	Circumference of horn, right	8.1 cm			x 1	8.1 1.3	Greatest spread	38.9 cm			x 1	38.9 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	96.055 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	317.600 m (1042.0 ft)	Trotando	- (Intestinos, Hueso de la Cadera)	Tendido	Nada Peso:	Tipo:	Mapa 37.959 kg (83.7 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3482, 10978)	1 Tiempo de Captura:	Cazador:	Trophy score: 96.0545 Valor de la captura: 100 2026-03-15 13:44	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095850734"
"Cabra Salvaje 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	36.593 cm	75.468 cm	37.734 cm	x 1	37.734 	Length of horn, right	38.875 cm 1.2	Circumference of horn, left	8.6 cm			x 1	8.6 	Circumference of horn, right	8.7 cm			x 1	8.7 1.3	Greatest spread	31.7 cm			x 1	31.7 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	86.734 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	312.450 m (1025.1 ft)	Trotando	-	Tendido	Nada Peso:	Tipo:	Mapa 37.493 kg (82.7 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3482, 10978)	1 Tiempo de Captura:	Cazador:	Trophy score: 86.7343 Valor de la captura: 100 2026-03-15 13:43	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095850746"
"Cabra Salvaje 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	62.46 cm	125.939 cm	62.97 cm	x 1	62.97 	Length of horn, right	63.479 cm 1.2	Circumference of horn, left	9.1 cm			x 1	9.1 	Circumference of horn, right	9.2 cm			x 1	9.2 1.3	Greatest spread	86 cm			x 1	86 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	167.27 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	281.190 m (922.5 ft)	Corriendo	- (Intestinos, Hueso de la Cadera)	Tendido	Nada Peso:	Tipo:	Mapa 48.178 kg (106.2 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3482, 10978)	1 Tiempo de Captura:	Cazador:	Trophy score: 167.2695 Valor de la captura: 100 2026-03-15 13:42	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095850588"
"Cabra Salvaje 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	107.31 cm	208.755 cm	104.378 cm	x 1	104.378 	Length of horn, right	101.445 cm 1.2	Circumference of horn, left	9.4 cm			x 1	9.4 	Circumference of horn, right	9.6 cm			x 1	9.6 1.3	Greatest spread	74 cm			x 1	74 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	197.378 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	241.350 m (791.8 ft)	Caminando	- (Intestinos)	Tendido	Nada Peso:	Tipo:	Mapa 52.340 kg (115.4 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3482, 10978)	1 Tiempo de Captura:	Cazador:	Trophy score: 197.3775 Valor de la captura: 100 2026-03-15 13:42	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095850611"
"Ciervo Axis 	Left	Right	Points 1. Length of Main Beam	29.6457	29.2520	58.8976 2.1 Length of Typical Tines T-1	9.3307	9.2126	18.5433 2.2 Length of Typical Tines T-2	6.8110	6.8110	13.6220 2.3 Length of Typical Tines T-3	0.0000	0.0000	0.0000 3. Circumference of Burr	5.3937	5.3937	10.7874 4. Circumference of Main Beam	5.2756	5.2756	10.5512 5. Inside Span of Main Beams			21.9685 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	190.380 m (624.6 ft)	Parado	- (Pulmón derecho, Pulmón izquierdo)	Tendido	Nada Peso:	Tipo:	Mapa 95.597 kg (210.8 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (4128, 11011)	1 Tiempo de Captura:	Cazador:	Trophy score: 134.3701 Valor de la captura: 100 2026-03-15 07:50	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095821100"
"Canguro rojo #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	277.670 m (911.0 ft)	Parado	- (Pulmón derecho, Pulmón izquierdo)	Tendido	Nada Peso:	Tipo:	Mapa 74.525 kg (164.3 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3451, 10704)	1 Tiempo de Captura:	Cazador:	Trophy score: 74.5251 Valor de la captura: 100 2026-03-15 07:37	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095819635"
"Canguro rojo #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	42.060 m (138.0 ft)	Caminando	- (Estómago)	Agazapado	Nada Peso:	Tipo:	Mapa 74.247 kg (163.7 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3501, 10473)	1 Tiempo de Captura:	Cazador:	Trophy score: 74.2477 Valor de la captura: 100 2026-03-15 07:36	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095820355"
"Canguro rojo #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	250.100 m (820.5 ft)	Parado	- (Pulmón derecho, Intestinos, Estómago)	Tendido	Nada Peso:	Tipo:	Mapa 77.397 kg (170.6 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Bushrangers Run (3482, 10983)	1 Tiempo de Captura:	Cazador:	Trophy score: 77.3980 Valor de la captura: 100 2026-03-15 06:44	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095817662"
"Íbice Alpino 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	48.999 cm	97.998 cm	48.999 cm	x 1	48.999 	Length of horn, right	48.999 cm 1.2	Circumference of horn, left	16.1 cm			x 1	16.1 	Circumference of horn, right	15.9 cm			x 1	15.9 1.3	Greatest spread	22.8 cm			x 1	22.8 2.	Beauty Points 2.1	Colour	0-3 Points	1 2.2	Age rings and ridges	0-3 Points	1 2.3	Horn curve	0-3 Points	1 Total	106.799 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	508.480 m (1668.2 ft)	Parado	- (Hombro)	De pie	Torre Peso:	Tipo:	Mapa 22.031 kg (48.6 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 136.964	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (4393, -2918)	1 Tiempo de Captura:	Cazador:	Trophy score: 106.7996 Valor de la captura: 0 2026-03-15 05:12	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095813382"
"Íbice Alpino 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	48.999 cm	97.998 cm	48.999 cm	x 1	48.999 	Length of horn, right	48.999 cm 1.2	Circumference of horn, left	15.8 cm			x 1	15.8 	Circumference of horn, right	15.7 cm			x 1	15.7 1.3	Greatest spread	22.4 cm			x 1	22.4 2.	Beauty Points 2.1	Colour	0-3 Points	0 2.2	Age rings and ridges	0-3 Points	1 2.3	Horn curve	0-3 Points	2 Total	105.899 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	494.450 m (1622.2 ft)	Parado	-	De pie	Torre Peso:	Tipo:	Mapa 24.209 kg (53.4 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 5	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (4272, -3030)	1 Tiempo de Captura:	Cazador:	Trophy score: 105.8990 Valor de la captura: 91.666 2026-03-15 04:28	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1095811110"
